x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32,x33,y33,z33,visibility33
-0.043664418160915375,-0.6154012680053711,-0.31168946623802185,0.9999901056289673,-0.02621530368924141,-0.6522461175918579,-0.31048381328582764,0.9999758005142212,-0.025692634284496307,-0.6526673436164856,-0.3099108040332794,0.9999788999557495,-0.0257185660302639,-0.6530715227127075,-0.31014928221702576,0.9999815225601196,-0.052669547498226166,-0.6519027352333069,-0.2939766049385071,0.9999673366546631,-0.05234998092055321,-0.6528355479240417,-0.2949332594871521,0.9999613761901855,-0.052437689155340195,-0.6541891098022461,-0.29367631673812866,0.9999556541442871,0.06740996986627579,-0.6379009485244751,-0.2514902651309967,0.9999831914901733,-0.05572818964719772,-0.6479705572128296,-0.18535323441028595,0.9998996257781982,-0.006355004850775003,-0.5903100371360779,-0.2905832827091217,0.9999938011169434,-0.04277860000729561,-0.5913498401641846,-0.26978564262390137,0.9999866485595703,0.16695564985275269,-0.4368017911911011,-0.21478086709976196,0.9999899864196777,-0.11447345465421677,-0.48215073347091675,-0.07765588164329529,0.9999103546142578,0.2401755452156067,-0.18152260780334473,-0.217243492603302,0.9980894923210144,-0.15704381465911865,-0.22844044864177704,0.006633320823311806,0.6956784725189209,0.2164958268404007,0.05068795755505562,-0.26870104670524597,0.982275128364563,-0.18694864213466644,0.004832526668906212,-0.07388203591108322,0.6900452971458435,0.2104322612285614,0.12630963325500488,-0.29810434579849243,0.955427885055542,-0.18524634838104248,0.08687669038772583,-0.08483406901359558,0.6001531481742859,0.1740095615386963,0.12115853279829025,-0.3198503851890564,0.9572448134422302,-0.17605026066303253,0.08203084021806717,-0.11898462474346161,0.6108012795448303,0.19785204529762268,0.06299404054880142,-0.27436694502830505,0.9426047205924988,-0.17530424892902374,0.02091326378285885,-0.09035959839820862,0.5820356607437134,0.10086317360401154,0.008458229713141918,-0.04544174298644066,0.9998561143875122,-0.10071027278900146,-0.008803362026810646,0.04658694192767143,0.9996963739395142,0.09112706780433655,0.4025164842605591,-0.045010339468717575,0.9948955178260803,-0.056809790432453156,0.39234504103660583,0.12344472110271454,0.9837743043899536,0.15195873379707336,0.7408345341682434,0.07701848447322845,0.9965344667434692,-0.01269245520234108,0.7386795878410339,0.28086593747138977,0.9909422993659973,0.1610652655363083,0.7842795848846436,0.07793547958135605,0.9328396320343018,-0.013431573286652565,0.784076988697052,0.2869480848312378,0.9432180523872375,0.1523086428642273,0.8459805250167847,-0.04123365134000778,0.9943167567253113,-0.090203657746315,0.838257372379303,0.19629837572574615,0.9905855059623718
-0.05072282627224922,-0.6223794221878052,-0.28744369745254517,0.9999897480010986,-0.03187951445579529,-0.6588438153266907,-0.29060089588165283,0.9999748468399048,-0.031342700123786926,-0.6592518091201782,-0.2901012897491455,0.9999781250953674,-0.03135755658149719,-0.6596361994743347,-0.29033905267715454,0.9999806880950928,-0.05610079690814018,-0.6592131853103638,-0.2711870074272156,0.9999665021896362,-0.05575121194124222,-0.6601516604423523,-0.2721082866191864,0.9999604225158691,-0.05582691356539726,-0.6615216135978699,-0.2708578407764435,0.9999542236328125,0.06522587686777115,-0.6418868899345398,-0.2456841766834259,0.9999825954437256,-0.052929654717445374,-0.6548565030097961,-0.16778196394443512,0.9998981952667236,-0.01229414064437151,-0.596000075340271,-0.2716107666492462,0.9999935030937195,-0.04573914036154747,-0.598013699054718,-0.24696087837219238,0.999985933303833,0.1669103503227234,-0.4397827088832855,-0.2118743509054184,0.9999893307685852,-0.11351671069860458,-0.4872339963912964,-0.06828471273183823,0.9999116063117981,0.23981973528862,-0.18647801876068115,-0.2162390798330307,0.9980676770210266,-0.15682175755500793,-0.23714852333068848,0.013077803887426853,0.6941999197006226,0.2158687263727188,0.044895246624946594,-0.2665306627750397,0.9821187853813171,-0.1879398673772812,-0.0027551506645977497,-0.06783441454172134,0.6936129331588745,0.2089604288339615,0.12179771065711975,-0.2940692603588104,0.9551382660865784,-0.18930983543395996,0.08016853034496307,-0.07913266122341156,0.6050568222999573,0.17309878766536713,0.11715465784072876,-0.3163122236728668,0.9569599032402039,-0.17880861461162567,0.0779745802283287,-0.1129082590341568,0.6159121990203857,0.1974155157804489,0.057660434395074844,-0.2721955478191376,0.942176103591919,-0.17639020085334778,0.014936340041458607,-0.08428815752267838,0.5873402953147888,0.10060319304466248,0.00864752009510994,-0.045613694936037064,0.999839186668396,-0.10047534853219986,-0.008994641713798046,0.04674047976732254,0.9996887445449829,0.09271993488073349,0.40266352891921997,-0.041205067187547684,0.9947875738143921,-0.05597223713994026,0.39321696758270264,0.12193014472723007,0.9837833046913147,0.16028226912021637,0.7436993718147278,0.07552697509527206,0.996455729007721,-0.012705802917480469,0.7460878491401672,0.26196974515914917,0.9909042119979858,0.1705285608768463,0.7873595356941223,0.07552224397659302,0.9334698915481567,-0.013642351143062115,0.7916795015335083,0.2658907175064087,0.9439031481742859,0.1701631397008896,0.8464984893798828,-0.042800065129995346,0.9942018389701843,-0.09361721575260162,0.8413262367248535,0.1768314689397812,0.9904048442840576
-0.051567524671554565,-0.6235263347625732,-0.28593945503234863,0.9999897480010986,-0.03227056935429573,-0.6597508192062378,-0.2890598475933075,0.9999749064445496,-0.03173047676682472,-0.6601575016975403,-0.2885650098323822,0.9999781847000122,-0.03174366429448128,-0.6605364084243774,-0.2888002395629883,0.999980628490448,-0.05628542974591255,-0.6604976058006287,-0.26957446336746216,0.9999668002128601,-0.05593258515000343,-0.6614235639572144,-0.27050504088401794,0.9999608397483826,-0.056003596633672714,-0.662797212600708,-0.26923248171806335,0.9999544620513916,0.06523030996322632,-0.6420584321022034,-0.24488548934459686,0.9999827146530151,-0.05071307718753815,-0.6564472317695618,-0.16574424505233765,0.9998994469642639,-0.013142798095941544,-0.5967959761619568,-0.26995763182640076,0.9999935030937195,-0.04617810994386673,-0.5992816686630249,-0.24520516395568848,0.9999858736991882,0.1669742614030838,-0.44012418389320374,-0.21174189448356628,0.9999893307685852,-0.1124766618013382,-0.48937559127807617,-0.06502394378185272,0.9999138712882996,0.2406347095966339,-0.18843388557434082,-0.21629734337329865,0.9981095194816589,-0.15680477023124695,-0.24109859764575958,0.01593569479882717,0.6922709941864014,0.2121221125125885,0.04186391457915306,-0.2665461003780365,0.9824349880218506,-0.19014835357666016,-0.007160103414207697,-0.06710665673017502,0.6969058513641357,0.20087246596813202,0.1189274862408638,-0.294017493724823,0.9558067321777344,-0.19398453831672668,0.07547463476657867,-0.07856486737728119,0.6098074316978455,0.1640569418668747,0.11280114948749542,-0.31618428230285645,0.9575782418251038,-0.1827915608882904,0.07401639223098755,-0.11216451972723007,0.6206918954849243,0.19286255538463593,0.05392775312066078,-0.27218857407569885,0.9428414702415466,-0.17876574397087097,0.01086435280740261,-0.08353649824857712,0.5922062397003174,0.10021687299013138,0.008837046101689339,-0.04624054208397865,0.9998317360877991,-0.10010792315006256,-0.00918595865368843,0.04733385518193245,0.9996866583824158,0.0934375748038292,0.40277981758117676,-0.04207583889365196,0.9947251677513123,-0.054814230650663376,0.3934403955936432,0.12033843249082565,0.9835602641105652,0.16443975269794464,0.744490921497345,0.06373722851276398,0.9964305758476257,-0.012227932922542095,0.7490639090538025,0.2535135746002197,0.9908416867256165,0.17505952715873718,0.7882356643676758,0.06239152327179909,0.934944212436676,-0.013480222783982754,0.794867753982544,0.2568677067756653,0.9446821808815002,0.17344780266284943,0.8465423583984375,-0.05430247262120247,0.9941992163658142,-0.09538939595222473,0.8425666093826294,0.16975325345993042,0.9902957677841187
-0.051885947585105896,-0.6266446709632874,-0.27663370966911316,0.9999895095825195,-0.032266758382320404,-0.6623764038085938,-0.2803831696510315,0.999974250793457,-0.031726472079753876,-0.6627794504165649,-0.27990129590034485,0.9999775886535645,-0.031738877296447754,-0.6631463170051575,-0.2801140248775482,0.9999799132347107,-0.05624452978372574,-0.6635051369667053,-0.26008132100105286,0.9999663829803467,-0.05588989704847336,-0.6644207239151001,-0.26101863384246826,0.9999604821205139,-0.055957842618227005,-0.6657823324203491,-0.25975683331489563,0.9999539852142334,0.06546957790851593,-0.6428370475769043,-0.24013537168502808,0.9999821782112122,-0.0458688884973526,-0.6586538553237915,-0.15671731531620026,0.9998994469642639,-0.013485215604305267,-0.59913170337677,-0.2618478834629059,0.9999933838844299,-0.046183131635189056,-0.6021135449409485,-0.2360241413116455,0.9999855756759644,0.16855284571647644,-0.44083255529403687,-0.20751680433750153,0.9999892115592957,-0.11087566614151001,-0.4919227063655853,-0.05990840122103691,0.9999169707298279,0.24188466370105743,-0.1914527416229248,-0.21423755586147308,0.998103678226471,-0.15674707293510437,-0.2429448515176773,0.021038679406046867,0.6935262680053711,0.20546305179595947,0.033842649310827255,-0.2665756046772003,0.9824259877204895,-0.19173382222652435,-0.009027254767715931,-0.06379561871290207,0.7033812403678894,0.18966169655323029,0.10982995480298996,-0.29405516386032104,0.9558806419372559,-0.1967945396900177,0.07318197190761566,-0.07575266808271408,0.6177254915237427,0.15218117833137512,0.1001884713768959,-0.31620895862579346,0.9575631618499756,-0.18540313839912415,0.07128647714853287,-0.10916604846715927,0.6285229325294495,0.18513672053813934,0.044103723019361496,-0.2722012996673584,0.9426506161689758,-0.1804649829864502,0.008774499408900738,-0.08014786243438721,0.6003233194351196,0.10013704001903534,0.00906701572239399,-0.04642891511321068,0.9998247623443604,-0.10003931820392609,-0.009422767907381058,0.047507911920547485,0.9996865391731262,0.09341814368963242,0.4030984342098236,-0.04237968474626541,0.9946669936180115,-0.054701510816812515,0.39349788427352905,0.1185508519411087,0.983400821685791,0.1653026044368744,0.744915246963501,0.06271512806415558,0.9963775277137756,-0.012001577764749527,0.749556839466095,0.2509879469871521,0.9907597899436951,0.17602364718914032,0.7886785864830017,0.061498213559389114,0.9355570673942566,-0.013397440314292908,0.7953040599822998,0.2546118199825287,0.9452680945396423,0.17442630231380463,0.8465909957885742,-0.05538969486951828,0.9941315650939941,-0.09596890211105347,0.8426862359046936,0.16730740666389465,0.9901968240737915
-0.052592579275369644,-0.6282395124435425,-0.27066662907600403,0.9999898672103882,-0.03254500404000282,-0.6635362505912781,-0.27408555150032043,0.9999750852584839,-0.03199746087193489,-0.663948655128479,-0.27360379695892334,0.999978244304657,-0.03201352432370186,-0.6643110513687134,-0.273772656917572,0.9999803304672241,-0.05630645528435707,-0.6649192571640015,-0.2537412643432617,0.9999678134918213,-0.05595410615205765,-0.6658134460449219,-0.25467824935913086,0.9999622106552124,-0.05601434037089348,-0.6671739816665649,-0.25341567397117615,0.999955952167511,0.06544800102710724,-0.6430556774139404,-0.2336437702178955,0.9999825358390808,-0.04497203975915909,-0.6599690914154053,-0.15001541376113892,0.9999040365219116,-0.014350268989801407,-0.6004520654678345,-0.25551775097846985,0.9999935626983643,-0.04660459980368614,-0.6038012504577637,-0.2298143059015274,0.9999860525131226,0.16851063072681427,-0.4414201080799103,-0.20033352077007294,0.9999895095825195,-0.110477015376091,-0.49348756670951843,-0.05309433117508888,0.9999219179153442,0.24188381433486938,-0.19399480521678925,-0.20678076148033142,0.9981349110603333,-0.15674354135990143,-0.24275000393390656,0.033414844423532486,0.6994025707244873,0.19650770723819733,0.027365058660507202,-0.2657216787338257,0.9829121232032776,-0.19386596977710724,-0.008655421435832977,-0.04850007966160774,0.7151170372962952,0.17665225267410278,0.10329018533229828,-0.29333728551864624,0.9570807814598083,-0.1999322474002838,0.07339750230312347,-0.05992327630519867,0.6313824653625488,0.13823315501213074,0.09140463173389435,-0.31488776206970215,0.9586260914802551,-0.18911193311214447,0.07146117091178894,-0.09425348043441772,0.6418954730033875,0.1751527339220047,0.03630371764302254,-0.27103370428085327,0.943825900554657,-0.1828206330537796,0.009018145501613617,-0.06493310630321503,0.6140542030334473,0.10008954256772995,0.00924274604767561,-0.04650440812110901,0.999822199344635,-0.10000545531511307,-0.009608099237084389,0.04757646471261978,0.9996902942657471,0.09322737902402878,0.40364307165145874,-0.052919503301382065,0.9948003888130188,-0.054947152733802795,0.3942439556121826,0.11526236683130264,0.9836205244064331,0.1650581955909729,0.7497128248214722,0.029269903898239136,0.996457040309906,-0.011998770758509636,0.7524834871292114,0.24232050776481628,0.9908517599105835,0.17565171420574188,0.7940852642059326,0.025831323117017746,0.9373800158500671,-0.013452261686325073,0.7985329627990723,0.24535724520683289,0.9464705586433411,0.17331579327583313,0.8499391078948975,-0.09356609731912613,0.9942433834075928,-0.09816218167543411,0.8451864719390869,0.15774762630462646,0.9902650117874146
-0.0524880588054657,-0.6290034055709839,-0.2716180086135864,0.9999902844429016,-0.032491933554410934,-0.6641634702682495,-0.27304333448410034,0.9999759793281555,-0.0319453626871109,-0.664582371711731,-0.272541344165802,0.9999788999557495,-0.03196128085255623,-0.6649383306503296,-0.27271202206611633,0.9999808669090271,-0.056407734751701355,-0.6656057834625244,-0.25422123074531555,0.9999693632125854,-0.056060269474983215,-0.6664707660675049,-0.25516754388809204,0.9999639391899109,-0.05611126497387886,-0.6678277254104614,-0.25390636920928955,0.9999579191207886,0.06514628231525421,-0.6438749432563782,-0.22303913533687592,0.9999828934669495,-0.04911838099360466,-0.6614512801170349,-0.14822427928447723,0.9999083280563354,-0.01441594772040844,-0.6015445590019226,-0.2536638379096985,0.9999938011169434,-0.04738090932369232,-0.6049504280090332,-0.2300664186477661,0.9999866485595703,0.16544002294540405,-0.4465990960597992,-0.19122152030467987,0.999989926815033,-0.11300286650657654,-0.49439072608947754,-0.04776022583246231,0.9999263882637024,0.24180291593074799,-0.20612235367298126,-0.20430366694927216,0.9981557130813599,-0.15825754404067993,-0.24255752563476562,0.036141764372587204,0.704281210899353,0.19406446814537048,0.012689757160842419,-0.2733008861541748,0.9833476543426514,-0.19812637567520142,-0.008458923548460007,-0.04721174016594887,0.7261790037155151,0.17377158999443054,0.08881556987762451,-0.30256569385528564,0.958281934261322,-0.20506305992603302,0.07436474412679672,-0.05877263471484184,0.6445485353469849,0.1346617192029953,0.07665813714265823,-0.32330000400543213,0.9597243070602417,-0.19478419423103333,0.07226289063692093,-0.09353753924369812,0.6546999216079712,0.17221957445144653,0.021468380466103554,-0.27842599153518677,0.9450421929359436,-0.18723781406879425,0.009361586533486843,-0.06379567831754684,0.6271642446517944,0.10005663335323334,0.009251915849745274,-0.046789318323135376,0.9998226761817932,-0.09998118132352829,-0.009617174044251442,0.047836534678936005,0.9996939301490784,0.09111671149730682,0.40368685126304626,-0.06305679678916931,0.9949917197227478,-0.05764809250831604,0.3950061798095703,0.11497648060321808,0.9839470982551575,0.16489273309707642,0.7518322467803955,0.010285749100148678,0.9965674877166748,-0.015563838183879852,0.7556788325309753,0.24147921800613403,0.9910436868667603,0.17551195621490479,0.7965245246887207,0.0060467105358839035,0.9394359588623047,-0.01816076599061489,0.8021720051765442,0.24440474808216095,0.9481380581855774,0.1711188703775406,0.8507260680198669,-0.11276799440383911,0.9944016933441162,-0.1104651540517807,0.8467707633972168,0.15704336762428284,0.9904131293296814
-0.05241043120622635,-0.6327838897705078,-0.2700596749782562,0.999990701675415,-0.032322194427251816,-0.6676188111305237,-0.26821571588516235,0.9999769330024719,-0.03177347406744957,-0.6680513620376587,-0.2676783502101898,0.9999796152114868,-0.03179425373673439,-0.6683858036994934,-0.26784077286720276,0.9999814033508301,-0.05659952014684677,-0.6690917611122131,-0.25123098492622375,0.9999710321426392,-0.05626538023352623,-0.6698755621910095,-0.2522019147872925,0.9999658465385437,-0.05630843713879585,-0.6712119579315186,-0.2509850561618805,0.9999601244926453,0.064883291721344,-0.6468257308006287,-0.2061873823404312,0.9999832510948181,-0.05749795585870743,-0.6646949648857117,-0.14132565259933472,0.9999129772186279,-0.014403767883777618,-0.6053904294967651,-0.24882912635803223,0.9999940395355225,-0.048605650663375854,-0.6087377071380615,-0.2276729792356491,0.9999872446060181,0.1616201400756836,-0.4523443877696991,-0.17505645751953125,0.9999902248382568,-0.11939462274312973,-0.49466627836227417,-0.039197973906993866,0.9999305605888367,0.24193306267261505,-0.21903666853904724,-0.20010091364383698,0.9981474280357361,-0.16347581148147583,-0.24228456616401672,0.04353509098291397,0.7109862565994263,0.18567152321338654,-0.02005971595644951,-0.2859700322151184,0.9836282134056091,-0.20651593804359436,-0.007734077051281929,-0.042358193546533585,0.738422155380249,0.15987353026866913,0.050935570150613785,-0.31779152154922485,0.9591969847679138,-0.2139398157596588,0.07528237998485565,-0.05380258336663246,0.6589351296424866,0.11954165995121002,0.03303880617022514,-0.33546182513237,0.9605050086975098,-0.20483560860157013,0.07240435481071472,-0.08921033889055252,0.6686892509460449,0.16220736503601074,-0.014887601137161255,-0.2902671694755554,0.9457286596298218,-0.19583478569984436,0.009724738076329231,-0.05899094417691231,0.6415959000587463,0.10006361454725266,0.009071781300008297,-0.04684537276625633,0.9998218417167664,-0.09999778121709824,-0.00944067258387804,0.04787488281726837,0.99969482421875,0.08664771169424057,0.40168407559394836,-0.07343652844429016,0.9951810240745544,-0.06723351776599884,0.3953491151332855,0.11394958198070526,0.9841176867485046,0.16022007167339325,0.7516608238220215,-0.004943731240928173,0.9966433048248291,-0.029777193441987038,0.7582699060440063,0.23581334948539734,0.9911323189735413,0.17025820910930634,0.7963014841079712,-0.00953011866658926,0.94099360704422,-0.033639561384916306,0.8050772547721863,0.23821008205413818,0.9494391083717346,0.1598229855298996,0.8492750525474548,-0.1266832947731018,0.9944896101951599,-0.1303844153881073,0.8470867276191711,0.15111546218395233,0.9903918504714966
-0.049080271273851395,-0.6326273679733276,-0.276113361120224,0.9999911189079285,-0.02905796654522419,-0.6673563122749329,-0.2701375186443329,0.9999779462814331,-0.028512923046946526,-0.6677769422531128,-0.2695927023887634,0.9999802708625793,-0.02854580618441105,-0.6681150197982788,-0.2696705460548401,0.9999819397926331,-0.055658359080553055,-0.6688560247421265,-0.256300151348114,0.9999727606773376,-0.05533483624458313,-0.6696290373802185,-0.2573249340057373,0.9999678134918213,-0.05537411943078041,-0.6709494590759277,-0.2560669183731079,0.999962568283081,0.06509989500045776,-0.6466954946517944,-0.20805245637893677,0.999983549118042,-0.06380776315927505,-0.6645351052284241,-0.14259971678256989,0.9999182820320129,-0.012754322029650211,-0.6051965355873108,-0.24919632077217102,0.9999942183494568,-0.04858028516173363,-0.608482301235199,-0.23191873729228973,0.9999879002571106,0.16081972420215607,-0.4528411626815796,-0.17101739346981049,0.9999899864196777,-0.12382123619318008,-0.49436214566230774,-0.041417334228754044,0.99993497133255,0.24332116544246674,-0.2209986299276352,-0.19688530266284943,0.9980264902114868,-0.1673326939344406,-0.23839914798736572,0.0419611781835556,0.7198123931884766,0.18390364944934845,-0.03378323093056679,-0.2944243252277374,0.9830309152603149,-0.21428434550762177,-0.004496422596275806,-0.04348064586520195,0.7519259452819824,0.15683245658874512,0.03176001086831093,-0.32698550820350647,0.9582910537719727,-0.22211489081382751,0.07797527313232422,-0.05593518167734146,0.6747645735740662,0.11878345161676407,0.011914469301700592,-0.3439026176929474,0.9594914317131042,-0.21430456638336182,0.07311293482780457,-0.09175526350736618,0.6839950084686279,0.16060258448123932,-0.03061894327402115,-0.29876959323883057,0.9440369606018066,-0.20438605546951294,0.011706383898854256,-0.06004752591252327,0.657581090927124,0.10014180094003677,0.00907811988145113,-0.04677445441484451,0.9998102188110352,-0.1000974178314209,-0.00945024099200964,0.047787219285964966,0.9996916651725769,0.08459357917308807,0.40371212363243103,-0.06976071745157242,0.9952664375305176,-0.07299338281154633,0.39539170265197754,0.10728713124990463,0.9845063090324402,0.15208779275417328,0.7545144557952881,0.005743768997490406,0.9966711401939392,-0.03585650771856308,0.7592648863792419,0.21975886821746826,0.9913948178291321,0.16142217814922333,0.7994020581245422,0.002700077835470438,0.9414734840393066,-0.039658933877944946,0.8059999942779541,0.22120057046413422,0.9510119557380676,0.1536659151315689,0.8528215885162354,-0.11679158359766006,0.9945064783096313,-0.13693556189537048,0.847168505191803,0.13391536474227905,0.990590512752533
-0.045914553105831146,-0.6304464340209961,-0.28397393226623535,0.9999912977218628,-0.026187781244516373,-0.6651222705841064,-0.27658089995384216,0.9999783039093018,-0.025658125057816505,-0.6655234694480896,-0.2760390639305115,0.9999803304672241,-0.025700224563479424,-0.6658680438995361,-0.2760573625564575,0.9999819397926331,-0.054067958146333694,-0.6665489077568054,-0.26459863781929016,0.999973714351654,-0.05375369265675545,-0.6673338413238525,-0.2656332552433014,0.9999688863754272,-0.053797077387571335,-0.668637752532959,-0.2643534541130066,0.9999640583992004,0.06542296707630157,-0.6451625823974609,-0.210921972990036,0.9999834895133972,-0.06484770029783249,-0.6628641486167908,-0.14908842742443085,0.9999217391014099,-0.010838091373443604,-0.6034652590751648,-0.2541481852531433,0.9999942779541016,-0.04801473766565323,-0.6066924333572388,-0.23949071764945984,0.9999882578849792,0.16024081408977509,-0.45259174704551697,-0.1729174256324768,0.9999895691871643,-0.124476857483387,-0.49384570121765137,-0.043360356241464615,0.9999381303787231,0.24238573014736176,-0.21851766109466553,-0.19055691361427307,0.9978532791137695,-0.1676129251718521,-0.23683691024780273,0.04032672941684723,0.7230607867240906,0.17967164516448975,-0.027372675016522408,-0.2872354984283447,0.9815939664840698,-0.21448571979999542,-0.0029210776556283236,-0.04414303973317146,0.7574553489685059,0.15312795341014862,0.03841157630085945,-0.31871649622917175,0.9555551409721375,-0.22139506042003632,0.07949883490800858,-0.056492239236831665,0.6811239719390869,0.11748719960451126,0.02000315487384796,-0.3343921899795532,0.9566462635993958,-0.2141830325126648,0.07376217842102051,-0.09269881248474121,0.689971387386322,0.15737557411193848,-0.023535655811429024,-0.29111191630363464,0.940220832824707,-0.2047136127948761,0.012747776694595814,-0.0606677271425724,0.6642789244651794,0.10028445720672607,0.009088263846933842,-0.046503279358148575,0.9997974038124084,-0.10026641190052032,-0.009464568458497524,0.047503601759672165,0.9996868371963501,0.08160573989152908,0.4088805019855499,-0.063377246260643,0.9953768253326416,-0.07754319161176682,0.3959188163280487,0.1036592647433281,0.9849873781204224,0.141800194978714,0.76053386926651,0.01796066388487816,0.9966983795166016,-0.039479710161685944,0.7607131004333496,0.21743160486221313,0.9916730523109436,0.1503211110830307,0.8055253624916077,0.015377547591924667,0.9407240152359009,-0.04271010681986809,0.8073596954345703,0.2191345989704132,0.9520451426506042,0.14390899240970612,0.8616722226142883,-0.09944021701812744,0.9944981932640076,-0.13656862080097198,0.8486534357070923,0.13084055483341217,0.990797758102417
-0.03784143552184105,-0.6304635405540466,-0.2843678891658783,0.9999916553497314,-0.017671257257461548,-0.665158748626709,-0.2771754860877991,0.9999791383743286,-0.017149852588772774,-0.6655542850494385,-0.27663344144821167,0.9999809265136719,-0.017197607085108757,-0.665902853012085,-0.27667853236198425,0.999982476234436,-0.04628319665789604,-0.6665907502174377,-0.2649836242198944,0.9999749660491943,-0.04598872363567352,-0.6673812866210938,-0.26602649688720703,0.9999703764915466,-0.046022385358810425,-0.668684720993042,-0.26474955677986145,0.9999659061431885,0.07140376418828964,-0.6451330780982971,-0.21184450387954712,0.9999839067459106,-0.06185341253876686,-0.662834644317627,-0.14966991543769836,0.999925971031189,-0.004082117695361376,-0.6034584641456604,-0.2551502287387848,0.9999945163726807,-0.042531486600637436,-0.6066750884056091,-0.23992255330085754,0.9999887943267822,0.16216789186000824,-0.45236295461654663,-0.17325006425380707,0.9999895095825195,-0.12356699258089066,-0.4937620162963867,-0.04398508742451668,0.9999411702156067,0.24304920434951782,-0.21792030334472656,-0.19138935208320618,0.9977569580078125,-0.16534364223480225,-0.23643627762794495,0.038369353860616684,0.7278838157653809,0.17638015747070312,-0.03823625668883324,-0.29402464628219604,0.9809888005256653,-0.2134702503681183,-0.002858684631064534,-0.04526478797197342,0.7641925811767578,0.14817360043525696,0.024434063583612442,-0.32634469866752625,0.954477846622467,-0.22007614374160767,0.0795694887638092,-0.057562172412872314,0.6882932782173157,0.1137632504105568,0.004157243296504021,-0.3415776491165161,0.9554456472396851,-0.21308156847953796,0.07383950054645538,-0.094070203602314,0.696805477142334,0.15416502952575684,-0.035927243530750275,-0.29777124524116516,0.9383426308631897,-0.20364375412464142,0.012866313569247723,-0.06189579889178276,0.6715333461761475,0.10049504041671753,0.009101818315684795,-0.04601525142788887,0.9997965097427368,-0.1005045473575592,-0.009483296424150467,0.04698452353477478,0.9996910095214844,0.08179675042629242,0.410185843706131,-0.05626172199845314,0.9955444931983948,-0.07736406475305557,0.39596858620643616,0.10397786647081375,0.9856244921684265,0.14160841703414917,0.7620258331298828,0.041941188275814056,0.9967415928840637,-0.039720501750707626,0.7604531049728394,0.22548669576644897,0.99196857213974,0.14978240430355072,0.8071942329406738,0.04084878787398338,0.940215528011322,-0.0431029386818409,0.807077169418335,0.22882315516471863,0.953201949596405,0.14209112524986267,0.8650433421134949,-0.07340690493583679,0.994498610496521,-0.13548146188259125,0.848405122756958,0.1410888284444809,0.9910320043563843
